location,account,date,day_night_label,sentiment_num
Broadview,FastPBowl75,2020-04-07,day,1.0
Broadview,FastPBowl75,2020-04-08,day,1.0
Broadview,FastPBowl75,2020-04-09,day,0.0
Broadview,FastPBowl75,2020-04-09,night,0.0
Broadview,FastPBowl75,2020-04-10,day,1.0
Broadview,FastPBowl75,2020-04-10,night,0.0
Broadview,FastReaidPlate,2020-04-06,day,1.0
Broadview,FastReaidPlate,2020-04-07,day,-0.3333333333333333
Broadview,FastReaidPlate,2020-04-08,day,0.3333333333333333
Broadview,FastReaidPlate,2020-04-08,night,0.0
Broadview,FastReaidPlate,2020-04-09,day,1.0
Broadview,FastVBread82,2020-04-06,day,1.0
Broadview,FastVBread82,2020-04-07,day,0.0
Broadview,FastVBread82,2020-04-08,day,-0.3333333333333333
Broadview,FastVBread82,2020-04-08,night,-1.0
Broadview,FastVBread82,2020-04-09,day,0.6666666666666666
Broadview,FastVBread82,2020-04-09,night,-1.0
Broadview,FastVPlate,2020-04-07,day,1.0
Broadview,FastVPlate,2020-04-07,night,1.0
Broadview,FastVPlate,2020-04-08,day,0.0
Broadview,FastVPlate,2020-04-09,day,-1.0
Broadview,FastVPlate,2020-04-10,day,1.0
Broadview,FastVPlate,2020-04-10,night,0.0
Broadview,FearsChesterCat,2020-04-06,day,0.0
Broadview,FearsChesterCat,2020-04-07,day,1.0
Broadview,FearsChesterCat,2020-04-09,day,-1.0
Broadview,FearsChesterCat,2020-04-10,day,1.0
Broadview,FearsJohn_HoyBird,2020-04-06,day,0.0
Broadview,FearsJohn_HoyBird,2020-04-06,night,1.0
Broadview,FearsJohn_HoyBird,2020-04-07,day,0.0
Broadview,FearsJohn_HoyBird,2020-04-08,day,-1.0
Broadview,FearsJohn_HoyBird,2020-04-08,night,-1.0
Broadview,FearsJohn_HoyBird,2020-04-09,day,0.6666666666666666
Broadview,FearsJohn_HoyBird,2020-04-10,day,1.0
Broadview,FearsMairFish,2020-04-06,day,0.0
Broadview,FearsMairFish,2020-04-07,day,0.0
Broadview,FearsMairFish,2020-04-08,day,0.0
Broadview,FearsMairFish,2020-04-09,day,0.6666666666666666
Broadview,FearsRiley_EldridgeMouse,2020-04-06,day,1.0
Broadview,FearsRiley_EldridgeMouse,2020-04-07,day,0.0
Broadview,FearsRiley_EldridgeMouse,2020-04-08,day,0.5
Broadview,FearsRiley_EldridgeMouse,2020-04-09,day,0.0
Broadview,FearsRiley_EldridgeMouse,2020-04-10,night,0.0
Broadview,FearsTrammelBear,2020-04-06,day,0.5
Broadview,FearsTrammelBear,2020-04-06,night,0.5
Broadview,FearsTrammelBear,2020-04-07,day,0.6666666666666666
Broadview,FearsTrammelBear,2020-04-08,day,0.0
Broadview,FearsTrammelBear,2020-04-09,day,-0.3333333333333333
Broadview,FearsTrammelBear,2020-04-09,night,0.0
Broadview,FearsVeronicaBear,2020-04-06,day,0.5
Broadview,FearsVeronicaBear,2020-04-07,day,1.0
Broadview,FearsVeronicaBear,2020-04-08,day,0.0
Broadview,FigueroaOctopus1959,2020-04-06,day,0.5
Broadview,FigueroaOctopus1959,2020-04-08,day,0.0
Broadview,FigueroaOctopus1959,2020-04-09,day,-1.0
Broadview,FigueroaOctopus1959,2020-04-09,night,0.0
Broadview,FigueroaOctopus1959,2020-04-10,day,0.0
Broadview,FigueroaOctopus1959,2020-04-10,night,0.0
Broadview,FleetIcecreamRose,2020-04-06,day,1.0
Broadview,FleetIcecreamRose,2020-04-07,day,0.6666666666666666
Broadview,FleetIcecreamRose,2020-04-07,night,1.0
Broadview,FleetIcecreamRose,2020-04-08,day,1.0
Broadview,FleetIcecreamRose,2020-04-08,night,0.0
Broadview,FleetJCandy,2020-04-07,day,1.0
Broadview,FleetJCandy,2020-04-07,night,1.0
Broadview,FleetJCandy,2020-04-08,day,0.0
Broadview,FleetJCandy,2020-04-10,day,0.0
Broadview,FleetPeaceIcecream,2020-04-06,day,0.0
Broadview,FleetPeaceIcecream,2020-04-06,night,0.0
Broadview,FleetPeaceIcecream,2020-04-07,day,1.0
Broadview,FleetPeaceIcecream,2020-04-08,day,0.6666666666666666
Broadview,FleetPeaceIcecream,2020-04-09,day,0.0
Broadview,FleetPeaceIcecream,2020-04-09,night,-0.5
Broadview,FleetPeaceIcecream,2020-04-10,night,0.0
Broadview,FleetPecoraBread2010,2020-04-06,day,0.3333333333333333
Broadview,FleetPecoraBread2010,2020-04-06,night,-1.0
Broadview,FleetPecoraBread2010,2020-04-07,day,1.0
Broadview,FleetPecoraBread2010,2020-04-09,day,0.2
Broadview,FleetPecoraBread2010,2020-04-10,night,1.0
Broadview,FleetTCandy,2020-04-06,day,0.0
Broadview,FleetTCandy,2020-04-07,day,0.0
Broadview,FleetTCandy,2020-04-07,night,-1.0
Broadview,FleetTCandy,2020-04-08,day,-0.5
Broadview,FleetTCandy,2020-04-09,day,0.25
Broadview,FleetVBowl,2020-04-06,day,0.3333333333333333
Broadview,FleetVBowl,2020-04-07,day,0.5
Broadview,FleetVBowl,2020-04-08,day,-0.3333333333333333
Broadview,FleetVBowl,2020-04-09,night,1.0
Broadview,Frank1992,2020-04-06,day,1.0
Broadview,Frank1992,2020-04-07,day,-1.0
Broadview,Frank1992,2020-04-07,night,1.0
Broadview,Frank1992,2020-04-08,day,0.25
Broadview,Frank1992,2020-04-09,day,-0.5
Broadview,Frank1992,2020-04-10,day,0.5
Broadview,Frank1992,2020-04-10,night,0.0
Broadview,FrankFish89,2020-04-06,day,0.3333333333333333
Broadview,FrankFish89,2020-04-08,day,0.0
Broadview,FrankFish89,2020-04-09,day,1.0
Broadview,FrankFish89,2020-04-09,night,0.0
Broadview,FrankFish89,2020-04-10,night,-1.0
Broadview,FuriousBananaGuy_Fisher,2020-04-06,day,-0.5
Broadview,FuriousBananaGuy_Fisher,2020-04-07,day,1.0
Broadview,FuriousBananaGuy_Fisher,2020-04-08,day,-0.5
Broadview,FuriousBananaGuy_Fisher,2020-04-09,day,0.0
Broadview,FuriousBananaGuy_Fisher,2020-04-10,night,0.0
Broadview,FuriousCastellanoHouse19,2020-04-06,day,-0.6666666666666666
Broadview,FuriousCastellanoHouse19,2020-04-07,night,-1.0
Broadview,FuriousCastellanoHouse19,2020-04-08,day,0.3333333333333333
Broadview,FuriousCastellanoHouse19,2020-04-09,day,0.5
Broadview,FuriousCouchTabitha_Bell,2020-04-06,day,0.75
Broadview,FuriousCouchTabitha_Bell,2020-04-07,day,0.5
Broadview,FuriousCouchTabitha_Bell,2020-04-08,day,-0.5
Broadview,FuriousCouchTabitha_Bell,2020-04-08,night,1.0
Broadview,FuriousCouchTabitha_Bell,2020-04-09,day,-1.0
Broadview,FuriousMCouch97,2020-04-06,day,0.5
Broadview,FuriousMCouch97,2020-04-06,night,1.0
Broadview,FuriousMCouch97,2020-04-07,day,0.75
Broadview,FuriousMCouch97,2020-04-07,night,1.0
Broadview,FuriousMCouch97,2020-04-08,day,0.3333333333333333
Broadview,FuriousMCouch97,2020-04-08,night,1.0
Broadview,FuriousMCouch97,2020-04-09,day,0.0
Broadview,FuriousMcgaugheyCouch,2020-04-06,day,0.5
Broadview,FuriousMcgaugheyCouch,2020-04-06,night,0.0
Broadview,FuriousMcgaugheyCouch,2020-04-07,day,1.0
Broadview,FuriousMcgaugheyCouch,2020-04-08,day,0.0
Broadview,FuriousMcgaugheyCouch,2020-04-09,day,0.0
Broadview,FuriousNHouse18,2020-04-07,day,0.0
Broadview,FuriousNHouse18,2020-04-08,day,0.0
Broadview,FuriousNHouse18,2020-04-08,night,1.0
Broadview,FuriousNHouse18,2020-04-09,day,0.0
Broadview,FuriousNHouse18,2020-04-09,night,-1.0
Broadview,FuriousNHouse18,2020-04-10,day,0.0
Broadview,FuriousSLight,2020-04-06,day,0.0
Broadview,FuriousSLight,2020-04-06,night,1.0
Broadview,FuriousSLight,2020-04-07,day,0.6
Broadview,FuriousSLight,2020-04-07,night,0.0
Broadview,FuriousSLight,2020-04-08,day,0.5
Broadview,FuriousSLight,2020-04-08,night,1.0
Broadview,FuriousSLight,2020-04-09,day,0.6
Broadview,FuriousSLight,2020-04-10,day,0.0
Broadview,FuriousSLight,2020-04-10,night,0.0
Broadview,FuriousTisdaleCandy,2020-04-06,day,1.0
Broadview,FuriousTisdaleCandy,2020-04-07,day,-0.5
Broadview,FuriousTisdaleCandy,2020-04-08,day,0.0
Broadview,FuriousTisdaleCandy,2020-04-09,day,0.0
Broadview,FuriousTisdaleCandy,2020-04-09,night,1.0
Broadview,FuriousTisdaleCandy,2020-04-10,day,0.0
Broadview,GarciaCat2003,2020-04-06,night,1.0
Broadview,GarciaCat2003,2020-04-07,day,-0.5
Broadview,GarciaCat2003,2020-04-08,day,0.25
Broadview,GarciaCat2003,2020-04-09,day,-1.0
Broadview,GarciaCat2003,2020-04-10,day,1.0
Broadview,GaryMouse1950,2020-04-06,day,0.0
Broadview,GaryMouse1950,2020-04-07,day,0.0
Broadview,GaryMouse1950,2020-04-08,day,1.0
Broadview,GaryMouse1950,2020-04-09,day,0.0
Broadview,GigiGiggles,2020-04-08,day,-1.0
Broadview,Gregorio54T,2020-04-06,day,0.0
Broadview,Gregorio54T,2020-04-08,night,-1.0
Broadview,Gregorio54T,2020-04-10,day,0.0
Broadview,GuapoAlthouseBowl2003,2020-04-07,day,0.8
Broadview,GuapoAlthouseBowl2003,2020-04-08,night,-1.0
Broadview,GuapoAlthouseBowl2003,2020-04-09,day,0.5
Broadview,GuapoAlthouseBowl2003,2020-04-10,night,0.0
Broadview,GuapoBreadThomas,2020-04-06,day,1.0
Broadview,GuapoBreadThomas,2020-04-07,day,1.0
Broadview,GuapoBreadThomas,2020-04-08,day,-1.0
Broadview,GuapoBreadThomas,2020-04-10,night,1.0
Broadview,GuapoLamarIcecream,2020-04-06,day,0.0
Broadview,GuapoLamarIcecream,2020-04-06,night,0.5
Broadview,GuapoLamarIcecream,2020-04-07,night,1.0
Broadview,GuapoLamarIcecream,2020-04-08,day,0.0
Broadview,GuapoLamarIcecream,2020-04-09,day,0.0
Broadview,GuapoLamarIcecream,2020-04-10,night,-1.0
Broadview,GuapoRudisillPlate20,2020-04-06,night,0.5
Broadview,GuapoRudisillPlate20,2020-04-07,day,0.0
Broadview,GuapoRudisillPlate20,2020-04-08,day,0.5
Broadview,GuapoRudisillPlate20,2020-04-09,day,0.0
Broadview,GuapoRudisillPlate20,2020-04-09,night,-1.0
Broadview,GuapoThiemanLight,2020-04-07,day,0.0
Broadview,GuapoThiemanLight,2020-04-09,day,0.5
Broadview,HelenaGuapoA,2020-04-06,day,0.0
Broadview,HelenaGuapoA,2020-04-07,day,0.5
Broadview,HelenaGuapoA,2020-04-08,day,0.5
Broadview,HelenaGuapoA,2020-04-08,night,0.0
Broadview,HelenaGuapoA,2020-04-09,day,0.0
Broadview,HelenaGuapoA,2020-04-09,night,-1.0
Broadview,Herrera7,2020-04-06,day,0.3333333333333333
Broadview,Herrera7,2020-04-07,day,1.0
Broadview,Herrera7,2020-04-08,day,-1.0
Broadview,Herrera7,2020-04-09,day,1.0
Broadview,Herrera7,2020-04-09,night,1.0
Broadview,HoldsJose_GutierrezFish,2020-04-06,day,0.5
Broadview,HoldsJose_GutierrezFish,2020-04-07,day,1.0
Broadview,HoldsJose_GutierrezFish,2020-04-07,night,0.0
Broadview,HoldsJose_GutierrezFish,2020-04-08,day,0.0
Broadview,HoldsJose_GutierrezFish,2020-04-09,day,1.0
Broadview,HoldsJose_GutierrezFish,2020-04-09,night,-0.5
Broadview,HoldsJose_GutierrezFish,2020-04-10,day,1.0
Broadview,HoldsMichael_McclaughryLion,2020-04-06,day,0.3333333333333333
Broadview,HoldsMichael_McclaughryLion,2020-04-06,night,1.0
Broadview,HoldsMichael_McclaughryLion,2020-04-07,day,1.0
Broadview,HoldsMichael_McclaughryLion,2020-04-08,day,0.0
Broadview,HoldsMichael_McclaughryLion,2020-04-09,day,0.5
Broadview,ICYou,2020-04-10,day,0.6666666666666666
Broadview,ICYou,2020-04-10,night,0.0
Broadview,IfOnly,2020-04-08,day,0.5
Broadview,IreneBird97,2020-04-06,day,1.0
Broadview,IreneBird97,2020-04-06,night,1.0
Broadview,IreneBird97,2020-04-07,day,0.25
Broadview,IreneBird97,2020-04-07,night,0.0
Broadview,IreneBird97,2020-04-08,day,-0.5
Broadview,IreneBird97,2020-04-08,night,1.0
Broadview,IreneBird97,2020-04-09,day,-1.0
Broadview,IreneBird97,2020-04-09,night,0.0
Broadview,IreneBird97,2020-04-10,day,0.0
Broadview,IreneBird97,2020-04-10,night,0.0
Broadview,Irene_Gonzales13,2020-04-06,day,-0.5
Broadview,Irene_Gonzales13,2020-04-07,day,1.0
Broadview,Irene_Gonzales13,2020-04-08,day,0.0
Broadview,Irene_Gonzales13,2020-04-09,night,0.0
Broadview,Irene_Gonzales13,2020-04-10,day,0.5
Broadview,IssacMouse1995,2020-04-06,day,0.0
Broadview,IssacMouse1995,2020-04-07,day,1.0
Broadview,IssacMouse1995,2020-04-07,night,1.0
Broadview,IssacMouse1995,2020-04-08,day,1.0
Broadview,IssacMouse1995,2020-04-09,day,0.0
Broadview,IssacMouse1995,2020-04-09,night,1.0
Broadview,IssacMouse1995,2020-04-10,day,0.0
Broadview,IssacMouse1995,2020-04-10,night,0.0
Broadview,JAttentativeDewitt,2020-04-06,day,0.3333333333333333
Broadview,JAttentativeDewitt,2020-04-08,night,0.0
Broadview,JAttentativeDewitt,2020-04-09,day,0.5
Broadview,JAttentativeDewitt,2020-04-09,night,1.0
Broadview,James_CreekmurFish63,2020-04-06,night,1.0
Broadview,James_CreekmurFish63,2020-04-07,day,0.3333333333333333
Broadview,James_CreekmurFish63,2020-04-07,night,-1.0
Broadview,James_CreekmurFish63,2020-04-08,day,0.0
Broadview,James_CreekmurFish63,2020-04-09,day,1.0
Broadview,James_CreekmurFish63,2020-04-10,night,1.0
Broadview,James_Martinez2012,2020-04-06,day,-1.0
Broadview,James_Martinez2012,2020-04-07,day,1.0
Broadview,James_Martinez2012,2020-04-08,day,0.0
Broadview,James_Martinez2012,2020-04-09,day,0.5
Broadview,James_Martinez2012,2020-04-10,day,0.0
Broadview,James_Martinez2012,2020-04-10,night,0.0
Broadview,JoanFamousBland,2020-04-06,day,0.0
Broadview,JoanFamousBland,2020-04-07,day,0.0
Broadview,JoanFamousBland,2020-04-07,night,0.0
Broadview,JoanFamousBland,2020-04-08,day,0.0
Broadview,JoanFamousBland,2020-04-08,night,-1.0
Broadview,JoanFamousBland,2020-04-09,day,0.0
Broadview,JoanFamousBland,2020-04-09,night,-1.0
Broadview,JoanFamousBland,2020-04-10,day,-1.0
Broadview,JohnsonHorse1973,2020-04-07,day,0.0
Broadview,JohnsonHorse1973,2020-04-07,night,0.0
Broadview,JohnsonHorse1973,2020-04-08,day,0.0
Broadview,JohnsonHorse1973,2020-04-09,day,0.5
Broadview,JohnsonHorse1973,2020-04-10,day,-1.0
Broadview,JohnsonHorse1973,2020-04-10,night,0.0
Broadview,JonesCat1952,2020-04-06,day,1.0
Broadview,JonesCat1952,2020-04-07,day,1.0
Broadview,JonesCat1952,2020-04-08,day,1.0
Broadview,JonesCat1952,2020-04-09,day,0.3333333333333333
Broadview,Joseph2014Ratliff,2020-04-06,day,0.0
Broadview,Joseph2014Ratliff,2020-04-06,night,0.0
Broadview,Joseph2014Ratliff,2020-04-07,day,0.0
Broadview,Joseph2014Ratliff,2020-04-08,day,1.0
Broadview,Joseph2014Ratliff,2020-04-08,night,1.0
Broadview,Joseph2014Ratliff,2020-04-09,day,0.0
Broadview,Joseph2014Ratliff,2020-04-09,night,-0.5
Broadview,June_Forsythe53,2020-04-06,day,-0.5
Broadview,June_Forsythe53,2020-04-07,day,1.0
Broadview,June_Forsythe53,2020-04-08,day,1.0
Broadview,June_Forsythe53,2020-04-08,night,0.0
Broadview,June_Forsythe53,2020-04-09,day,0.0
Broadview,June_Forsythe53,2020-04-10,day,1.0
Broadview,June_Forsythe53,2020-04-10,night,0.0
Broadview,KarenFleetPeterson,2020-04-06,day,0.16666666666666666
Broadview,KarenFleetPeterson,2020-04-07,day,0.5
Broadview,KarenFleetPeterson,2020-04-08,day,1.0
Broadview,KarenFleetPeterson,2020-04-10,day,1.0
Broadview,Kelly_ReynaBird69,2020-04-06,day,-1.0
Broadview,Kelly_ReynaBird69,2020-04-07,night,1.0
Broadview,Kelly_ReynaBird69,2020-04-08,day,1.0
Broadview,Kelly_ReynaBird69,2020-04-09,day,0.25
Broadview,Kelly_ReynaBird69,2020-04-09,night,1.0
Broadview,KennethCandidG,2020-04-06,day,1.0
Broadview,KennethCandidG,2020-04-06,night,1.0
Broadview,KennethCandidG,2020-04-07,day,-1.0
Broadview,KennethCandidG,2020-04-07,night,-1.0
Broadview,KennethCandidG,2020-04-08,day,0.0
Broadview,KennethCandidG,2020-04-09,day,0.0
Broadview,Kenneth_WagnerBird39,2020-04-06,day,0.0
Broadview,Kenneth_WagnerBird39,2020-04-07,day,1.0
Broadview,Kenneth_WagnerBird39,2020-04-08,day,0.0
Broadview,Kenneth_WagnerBird39,2020-04-09,day,0.5
Broadview,Kenneth_WagnerBird39,2020-04-09,night,0.0
Broadview,Kenneth_WagnerBird39,2020-04-10,day,0.0
Broadview,KevinAttentativeSmith,2020-04-06,day,0.75
Broadview,KevinAttentativeSmith,2020-04-06,night,0.5
Broadview,KevinAttentativeSmith,2020-04-07,day,0.0
Broadview,KevinAttentativeSmith,2020-04-08,day,0.0
Broadview,KevinAttentativeSmith,2020-04-10,day,-1.0
Broadview,KimberlyFleetWillis,2020-04-06,day,0.0
Broadview,KimberlyFleetWillis,2020-04-06,night,-1.0
Broadview,KimberlyFleetWillis,2020-04-07,day,1.0
Broadview,KimberlyFleetWillis,2020-04-08,day,1.0
Broadview,KimberlyFleetWillis,2020-04-09,day,0.3333333333333333
Broadview,KimberlyFleetWillis,2020-04-09,night,1.0
Broadview,KimberlyFleetWillis,2020-04-10,day,0.5
Broadview,Kristi_Curtiss1959,2020-04-06,day,0.0
Broadview,Kristi_Curtiss1959,2020-04-07,day,1.0
Broadview,Kristi_Curtiss1959,2020-04-08,day,-0.5
Broadview,Kristi_Curtiss1959,2020-04-08,night,0.0
Broadview,Kristi_Curtiss1959,2020-04-09,day,0.3333333333333333
Broadview,Kristi_Curtiss1959,2020-04-09,night,0.0
Broadview,L1955Wells,2020-04-06,day,0.25
Broadview,L1955Wells,2020-04-07,day,0.0
Broadview,L1955Wells,2020-04-08,day,0.4
Broadview,L1955Wells,2020-04-08,night,0.0
Broadview,L1955Wells,2020-04-09,day,0.5
Broadview,L1955Wells,2020-04-10,day,0.3333333333333333
Broadview,LazyBeaushawPlate,2020-04-07,day,0.0
Broadview,LazyBeaushawPlate,2020-04-08,day,0.6666666666666666
Broadview,LazyBeaushawPlate,2020-04-09,day,0.0
Broadview,LazyBergBread59,2020-04-06,day,1.0
Broadview,LazyBergBread59,2020-04-07,day,1.0
Broadview,LazyBergBread59,2020-04-07,night,1.0
Broadview,LazyBergBread59,2020-04-08,day,1.0
Broadview,LazyBergBread59,2020-04-09,day,1.0
Broadview,LazyBergBread59,2020-04-10,day,0.0
Broadview,LazyCouchElvin_Ottesen,2020-04-06,day,0.3333333333333333
Broadview,LazyCouchElvin_Ottesen,2020-04-08,day,-1.0
Broadview,LazyCouchElvin_Ottesen,2020-04-09,day,0.0
Broadview,LazyCouchElvin_Ottesen,2020-04-09,night,0.0
Broadview,LazyCouchElvin_Ottesen,2020-04-10,day,0.0
Broadview,LazyFIcecream,2020-04-06,day,0.3333333333333333
Broadview,LazyFIcecream,2020-04-07,day,1.0
Broadview,LazyFIcecream,2020-04-08,day,0.0
Broadview,LazyFIcecream,2020-04-08,night,0.5
Broadview,LazyFIcecream,2020-04-10,day,0.0
Broadview,LazyHCar,2020-04-07,day,1.0
Broadview,LazyHCar,2020-04-08,day,1.0
Broadview,LazyHCar,2020-04-09,day,0.5
Broadview,LazyWBread,2020-04-06,day,1.0
Broadview,LazyWBread,2020-04-08,day,0.0
Broadview,LazyWBread,2020-04-08,night,0.0
Broadview,LazyWBread,2020-04-09,day,0.0
Broadview,LazyWBread,2020-04-10,night,0.5
Broadview,Lobue1974,2020-04-06,day,-0.5
Broadview,Lobue1974,2020-04-07,day,0.3333333333333333
Broadview,Lobue1974,2020-04-08,day,-0.25
Broadview,Lobue1974,2020-04-09,day,-0.5
Broadview,Loretta_SlaterCat37,2020-04-06,day,0.5
Broadview,Loretta_SlaterCat37,2020-04-07,day,0.3333333333333333
Broadview,Loretta_SlaterCat37,2020-04-08,day,-0.5
Broadview,Loretta_SlaterCat37,2020-04-09,day,1.0
Broadview,Loretta_SlaterCat37,2020-04-10,night,-0.5
Broadview,LovesDeborah_FoxLion,2020-04-06,day,1.0
Broadview,LovesDeborah_FoxLion,2020-04-07,day,1.0
Broadview,LovesDeborah_FoxLion,2020-04-08,day,0.0
Broadview,LovesDeborah_FoxLion,2020-04-08,night,0.0
Broadview,LovesMarcusCat,2020-04-06,day,0.6666666666666666
Broadview,LovesMarcusCat,2020-04-07,day,0.5
Broadview,LovesMarcusCat,2020-04-07,night,0.0
Broadview,LovesMarcusCat,2020-04-08,day,-1.0
Broadview,LovesMarcusCat,2020-04-09,day,0.0
Broadview,LovesMarcusCat,2020-04-09,night,-1.0
Broadview,LovesMarcusCat,2020-04-10,day,0.0
Broadview,LovesMurrayDog,2020-04-06,day,1.0
Broadview,LovesMurrayDog,2020-04-07,day,0.25
Broadview,LovesMurrayDog,2020-04-07,night,0.0
Broadview,LovesMurrayDog,2020-04-08,day,-1.0
Broadview,LovesMurrayDog,2020-04-08,night,1.0
Broadview,LovesMurrayDog,2020-04-09,day,-1.0
Broadview,LovesMurrayDog,2020-04-09,night,0.5
Broadview,LovesMurrayDog,2020-04-10,day,-0.3333333333333333
Broadview,LovesMurrayDog,2020-04-10,night,0.0
Broadview,LovesRichard_CiaburriMouse,2020-04-06,day,1.0
Broadview,LovesRichard_CiaburriMouse,2020-04-07,day,0.5
Broadview,LovesRichard_CiaburriMouse,2020-04-07,night,-1.0
Broadview,LovesRichard_CiaburriMouse,2020-04-08,day,-0.5
Broadview,LovesRichard_CiaburriMouse,2020-04-09,day,0.0
Broadview,LovesRobert_SaulWhale,2020-04-07,day,1.0
Broadview,LovesRobert_SaulWhale,2020-04-07,night,1.0
Broadview,LovesRobert_SaulWhale,2020-04-08,day,-1.0
Broadview,LovesRobert_SaulWhale,2020-04-09,day,-1.0
Broadview,LovesRobert_SaulWhale,2020-04-10,day,0.0
Broadview,LovesRoyCat,2020-04-06,day,0.5
Broadview,LovesRoyCat,2020-04-07,day,0.0
Broadview,LovesRoyCat,2020-04-08,night,0.5
Broadview,LovesRoyCat,2020-04-10,day,-0.5
Broadview,LovesRoyCat,2020-04-10,night,-1.0
Broadview,LovesWaldo_WhiteheadFish,2020-04-06,day,-0.3333333333333333
Broadview,LovesWaldo_WhiteheadFish,2020-04-07,day,1.0
Broadview,LovesWaldo_WhiteheadFish,2020-04-08,day,-1.0
Broadview,LovesWaldo_WhiteheadFish,2020-04-08,night,0.0
Broadview,LovesWaldo_WhiteheadFish,2020-04-09,day,1.0
Broadview,M24Verne,2020-04-06,day,0.0
Broadview,M24Verne,2020-04-07,day,0.0
Broadview,M24Verne,2020-04-08,day,1.0
Broadview,M24Verne,2020-04-09,day,0.25
Broadview,MainCat98,2020-04-06,day,0.0
Broadview,MainCat98,2020-04-07,day,0.0
Broadview,MainCat98,2020-04-07,night,-1.0
